Doberman Pinscher,https://a-z-animals.com/media/animals/images/470x370/doberman_pinscher3.jpg ,Doberman Pinscher,Germany,71cm (28in),40kg (88lbs),12 years,Mastiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Weight,Lifespan,Lifestyle,Conservation Status,Extinct,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Dodo,https://a-z-animals.com/media/animals/images/470x370/dodo.jpg ,Animalia,Chordata,Aves,Columbiformes,Columbidae,Raphus,Raphus Cucullatus,Bird,Omnivore,1m (3ft),20kg (44lbs),10 - 30 years,Flock,Extinct,mid-late 17th century,Grey| Black| White| Brown,Feathers,Tambalacoque Fruit,Tropical forest,1,Tambalacoque Fruit,Humans| Cats| Dogs,Hooked beak and unable to fly,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,,,,,,,,,,,,,,,,,,,,,,
Dog,https://a-z-animals.com/media/animals/images/470x370/dog5.jpg ,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus familiaris,Mammal,Carnivore,50cm (20in),30kg (65lbs),50km/h (31mph),15 years,Solitary,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dogo Argentino,https://a-z-animals.com/media/animals/images/470x370/dogo_argentino_2.jpg ,Dogo Argentino,Argentina,68.5cm (27in),45kg (100lbs),13 years,Mastiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dogue De Bordeaux,https://a-z-animals.com/media/animals/images/470x370/dogue_de_bordeaux.jpg ,Dogue De Bordeaux,France,68.5cm (27in),45kg (100lbs),12 years,Mastiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Bottlenose Dolphin,https://a-z-animals.com/media/animals/images/470x370/bottle_nosed_dolphin3.jpg ,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Tursiops,Tursiops Truncatus,Mammal,Omnivore,2.5m - 4m (8ft - 13ft),200kg - 300kg (440lbs - 660lbs),35km/h (21mph),20 - 35 years,Pod,Least Concern,Light grey| Dark grey,Smooth,Fish,Warm harbours and bays,1,Fish| Shrimp| Squid,Human| Sharks| Killer Whale,Large dorsal fins and communicate using whistling,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Donkey,https://a-z-animals.com/media/animals/images/470x370/donkey3.jpg ,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus Asinus,Mammal,Herbivore,90cm - 130cm (35in - 51in),200kg - 258kg (441lbs - 570lbs),24km/h (15mph),15 - 30 years,Herd,Threatened,Grey| Brown| Black,Fur,Grass,Arid forests and deserts,1,Grass| Weeds| Vegetables,Fox| Wolf| Lion,Stocky body and hee-haw sounds,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Scientific Name,Type,Diet,Size (L),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,,
Dormouse,https://a-z-animals.com/media/animals/images/470x370/dormouse3.jpg ,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Gliridae,Mammal,Omnivore,6cm - 19cm (2.4in - 7.5in),15g - 200kg (0.5oz - 7.1oz),12.8km/h (8mph),2 - 5 years,Solitary,Least Concern,Grey| Black| White| Brown| Tan| Gold,Fur,Fruits,Dense woodlands and shrub land,4,Fruits| Nuts| Insects,Owls| Snakes| Weasels,Long tail and thin| black whiskers,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Common Name,Scientific Name,Location,Diet,Size,Number Of Species,Average Lifespan,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,,,
Dragonfly,https://a-z-animals.com/media/animals/images/470x370/dragonfly.jpg ,Animalia,Arthropoda,Insecta,Odonata,Anisoptera,Dragonfly,Anisoptera,Worldwide,Carnivore,2.4-10cm (1-4in),5|000,6 years,Threatened,Yellow| Black| Orange| Red| White. Brown| Blue,Hair,Mosquitoes,Wetlands and close to water,60,Mosquitoes| Fly| Bee,Birds| Fish| Lizards,Long body shape and large| transparent wings,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drever,https://a-z-animals.com/media/animals/images/470x370/drever.jpg ,Drever,Sweden,40cm (16in),15kg (33lbs),14 years,Hound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Wingspan,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Distinctive Features,,,,,,,,,,,,,
Duck,https://a-z-animals.com/media/animals/images/470x370/duck4.jpg ,Animalia,Chordata,Aves,Anseriformes,Anatidae,Duck,Anas Platyrhynchos,Bird,Omnivore,30cm - 50cm (12in - 20in),60cm - 80cm (24in - 31in),0.7kg - 1.4kg (1.5lbs - 3lbs),55km/h (88mph),4 - 8 years,Pack,Least Concern,Green| Black| Grey| Brown| White| Yellow,Feathers,Insects,Rivers| lakes and woodland wetlands,5,Insects| Frogs| Plants| Shellfish,Long| broad beak and webbed feet,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Dugong,https://a-z-animals.com/media/animals/images/470x370/dugong_4.jpg ,Animalia,Chordata,Mammalia,Sirenia,Dugongidae,Dugong,Dugong Dugon,Mammal,Herbivore,2.7m - 3m (8.9ft - 9.8ft),150kg - 400kg (330lbs - 880lbs),22km/h (13mph),50 - 70 years,Solitary,Threatened,Brown| Grey,Leather,Sea Grass,Warmer tropical waters and sea grass forests,1,Sea Grass. Algae| Flowers,Human| Sharks| Crocodile,Large body size and forked tail,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunker,https://a-z-animals.com/media/animals/images/470x370/dunker.jpg ,Dunker,Norway,53cm (21in),22kg (49lbs),14 years,Hound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (L),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,,
Dusky Dolphin,https://a-z-animals.com/media/animals/images/470x370/dusky_dolphin7.jpg ,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,Lagenorhynchus obscurus,Dusky Dolphin,Mammal,3,Across the southern hemisphere,Cooler waters near continental shelves,Grey| Blue| Black| White,Smooth,1.6m  - 2.1m (5ft - 7ft),80kg - 120kg (176lbs - 264lbs),37kph (23mph),Carnivore,Anchovies| Sardines| Squid,Killer Whales| Sharks| Humans,Diurnal/Nocturnal,Pod,18 - 25 years,4 - 5 years,11 months,1,Calf,18 months,Data Deficient,Not Known,Hunting and commercial fishing,Rounded black beak and tall| curved dorsal fin,Communicates using whistles| squeaks and clicks!,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (L),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Incubation Period,Average Clutch Size,Name Of Young,Age Of Independence,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,
Dwarf Crocodile,https://a-z-animals.com/media/animals/images/470x370/dwarf_crocodile1.jpg ,Animalia,Chordata,Sauropsida,Crocodilia,Crocodylidae,Osteolaemus,Osteolaemus tetraspis,Dwarf Crocodile,African Dwarf Crocodile| Black Crocodile| Bony Crocodile| Broad-Snouted Crocodile| Rough-Backed Crocodile,Reptile,2,West Africa,Rainforest rivers and swamps,Black| Grey| Yellow,Scales,1.7m - 1.9m (5.5ft - 6.25ft),18kg - 32kg (40lbs - 70lbs),17kph (11mph),Carnivore,Fish| Crustaceans| Frogs,Crocodiles| Large Birds and Mammals,Nocturnal,Solitary,40 - 75 years,4 - 5 years,3 months,10,Hatchling,Up to a few weeks,Vulnerable,25|000 - 100|000,Habitat loss and hunting,Short and broad snout,Digs burrows in river banks to rest!,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Scientific Name,Type,Diet,Size (H),Wingspan,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Eagle,https://a-z-animals.com/media/animals/images/470x370/eagle1.jpg ,Animalia,Chordata,Aves,Falconiformes ,Accipitridae,Hieraatus Spilogaster,Bird,Omnivore,40cm - 100cm (15.7in - 39.3in),70cm - 250cm (27.5in - 98in),0.5kg - 7kg (1.1lbs - 15.4lbs),160km/h (100mph),15 - 30 years,Solitary,Threatened,Black| Grey| Brown| White| Yellow,Feathers,Fish,Open waters like rivers| lakes and coastal regions,2,Fish| Mammals| Reptiles,Human| Hawk| Raccoon,Long curved beak and strong| sharp claws,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Common Name,Scientific Name,Location,Diet,Size (L),Weight,Number Of Species,Average Lifespan,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,,,
Earwig ,https://a-z-animals.com/media/animals/images/470x370/earwig_3.jpg ,Animalia,Arthropoda,Insecta,Dermaptera,Earwig,Dermaptera,Worldwide,Omnivore,1cm - 3cm (0.4in - 1.2in),2g - 5g (0.07oz - 0.1oz),1|800,1 - 3 years,Least Concern,Black. Brown| Yellow| Tan,Shell,Plants,Grass and woodlands,50,Plants| Flowers| Insects,Toads| Birds| Beetles,Sharp pincers and delicate wings,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Eastern Gorilla,https://a-z-animals.com/media/animals/images/470x370/eastern_gorilla.jpg ,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla Berengei,Mammal,Omnivore,1.5m - 1.8m (5ft - 6ft),204kg - 227kg (450lbs - 500lbs),40km/h (25mph),35 - 50 years,Social,Critically Endangered,Black| Brown| Grey,Hair,Leaves,Tropical forest and jungles in mountainous regions,1,Leaves| Seeds| Herbs,Human| Leopard,Sociable habits and agile hands and feet,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Eastern Lowland Gorilla,https://a-z-animals.com/media/animals/images/470x370/eastern_lowland_gorilla.jpg ,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla Berengei Graueri,Mammal,Omnivore,1.5m - 1.8m (5ft - 6ft),204kg - 227kg (450lbs - 500lbs),40km/h (25mph),35 - 50 years,Social,Endangered,Black| Brown| Grey,Hair,Leaves,Tropical forest and jungles in mountainous regions,1,Leaves| Seeds| Herbs,Human| Leopard,Sociable habits and agile hands and feet,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Echidna,https://a-z-animals.com/media/animals/images/470x370/echidna7.jpg ,Animalia,Chordata,Mammalia,Monotremata,Tachyglossidae,Tachyglossus,Tachyglossus Aculeatus,Mammal,Carnivore,35cm - 52cm (14in - 20in),4kg - 7kg (9lbs - 15lbs),30km/h (18mph),15 - 40 years,Solitary,Least Concern,Brown| Black| White,Spiky,Ants,Cool and dry forests,1,Ants| Termites| Insects,Human| Eagle| Dingos,Long snout and spikes and curved claws,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (L),Weight,Top Speed,Prey,Predators,Lifestyle,Group Behaviour,Water Type,Lifespan,Age Of Sexual Maturity,Incubation Period,Average Spawn Size,Name Of Young,Age Of Independence,Conservation Status,Estimated Population Size,Biggest Threat,Distinctive Features,Fun Fact,,
Edible Frog,https://a-z-animals.com/media/animals/images/470x370/edible_frog.jpg ,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax,Pelophylax kl. esculentus,Edible Frog,Common Water Frog| Green Frog,Amphibian,1,Across central Europe,Woodland swamps and ponds,Brown| Green| Black| Tan,Permeable,5cm - 11cm (1.9in - 4.7in),5g - 12g (0.17oz - 0.4oz),8kph (5mph),Insects| Moths| Spiders,Foxes| Cats| Birds,Diurnal,Solitary,Fresh,5 - 15 years,2 years,2 - 3 weeks,6|000,Tadpole,Immediately,Least Concern,Sustainable,Habitat loss,Long legs and streamlined body,Known to guard the muddy banks!,,
Animal Name ,Image Link ,Common Name,Origin,Average Size,Average Weight,Average Lifespan,Group,Colour,Average Litter Size,Temperament,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egyptian Mau,https://a-z-animals.com/media/animals/images/470x370/egyptian_mau2.jpg ,Egyptian Maus,Egypt,60cm (2ft),4.5kg (10lbs),14 years,Shorthair,Blue| Lilac| Grey| White,6,Loving| playful and clever,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Electric Eel,https://a-z-animals.com/media/animals/images/470x370/electric_eel3.jpg ,Animalia,Chordata,Actinopterygii,Gymnotiformes,Gymnotidae,Electrophorus,Electrophorus Electricus,Fish,Carnivore,2.5m (8.22ft),20kg (44lbs),8 km/h (5mph),15 - 22 years,Solitary,Least Concern,Black| White| Purple| Blue,Scales,Fish,River in the Amazon,20|000,Fish| Birds| Small mammals,Human,Long body and organs that produce and electric current,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Elephant Seal,https://a-z-animals.com/media/animals/images/470x370/elephant_seal.jpg ,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,Mirounga,Mammal,Carnivore,3m - 5m (10ft - 16ft),900kg - 3|000kg (2|000lbs - 6|000lbs),19km/h (12mph),18 - 22 years,Herd,Least Concern,Brown| Black| Tan| Grey,Fur,Fish,Warm coastal waters close to land,1,Fish| Squid| Octopus,Human| Sharks| Killer Whales,Long trunk-like nose and large body,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Elephant Shrew,https://a-z-animals.com/media/animals/images/470x370/elephant_shrew.jpg ,Animalia,Chordata,Mammalia,Macroscelidea,Macroscelididae,Elephantulus,Elephantulus,Mammal,Omnivore,10cm - 30cm (4in - 12in),50g - 500g (2oz - 18oz),13km/h (8mph),2 - 5 years,Solitary,Least Concern,Black| Brown| Grey| White| Tan,Fur,Insects,Forest| woodland and grassland,2,Insects| Worms| Spiders,Snakes| Lizards| Birds of Prey ,Long nose and long back legs,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (H),Wingspan,Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Incubation Period,Average Clutch Size,Name Of Young,Age Of Fledgling,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,
Emperor Penguin,https://a-z-animals.com/media/animals/images/470x370/emperor_penguin3.jpg ,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes forsteri,Emperor Penguin,Bird,1,Antarctica,Compact sea-ice and ocean,Black| White| Yellow| Orange,Feathers,100cm - 120cm (39in - 47in),76cm - 89cm (30in - 35in),22kg - 45kg (49lbs - 99lbs),24kph (15mph),Carnivore,Fish| Krill| Squid,Southern Giant Petrol| Leopard Seal| Killer Whale,Diurnal,Colony,15 - 50 years,3 - 8 years,60 - 70 days,1,Chick,5 - 6 months,Least Concern,200|000 breeding pairs,Global warming,Bright yellow feathers on neck and ears,The world's largest species of penguin!,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Emperor Tamarin,https://a-z-animals.com/media/animals/images/470x370/emperor_tamarin1.jpg ,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus Imperator,Mammal,Omnivore,18cm - 30cm (7in - 12in),220g - 900g (7.7oz - 32oz),40km/h (24mph),8 - 15 years,Troop,Least Concern,Black| Grey| White| Brown,Fur,Fruit,Lowland tropical forest,2,Fruit| Insects| Rodents,Hawks| Snakes| Wild Cats,Small body size and long| thin tail,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Emu,https://a-z-animals.com/media/animals/images/470x370/emu1.jpg ,Animalia,Chordata,Aves,Casuariiformes,Casuariidae,Dromaius,Dromaius Novaehollandiae,Bird,Omnivore,1.5m - 1.9m (4.9ft - 6.2ft),18kg - 60kg (40lbs - 132lbs),40km/h (25mph),12 - 20 years,Flock,Least Concern,Black| Grey| Brown,Feathers,Fruit,Open grasslands with bushes close to water,11,Fruit| Seeds| Insects| Flowers,Human| Wild dogs| Birds of prey,Enormous body size and large eyes,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English Cocker Spaniel,https://a-z-animals.com/media/animals/images/470x370/english_cocker_spaniel.jpg ,English Cocker Spaniel,Great Britain,43cm (17in),15kg (34lbs),15 years,Gun Dog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English Shepherd,https://a-z-animals.com/media/animals/images/470x370/english_shepherd1.jpg ,English Shepherd,North America,58cm (23in),27kg (60lbs),16 years,Herd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English Springer Spaniel,https://a-z-animals.com/media/animals/images/470x370/english_springer_spaniel.jpg ,English Springer Spaniel,Great Britain,50cm (20in),25kg (55lbs),12 years,Gun Dog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Entlebucher Mountain Dog,https://a-z-animals.com/media/animals/images/470x370/entlebucher_mountain_dog2.jpg ,Entlebucher Mountain Dog,Switzerland,50cm (20in),30kg (65lbs),12 years,Sennenhund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epagneul Pont Audemer,https://a-z-animals.com/media/animals/images/470x370/epagneul_pont_audemer.jpg ,Epagneul Pont-Audemer,France,58cm (23in),24kg (53lbs),13 years,Gun Dog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
